datetime_hour,insee_region,conso_elec_mw,conso_gaz_mw,datetime,temperature_2m,precipitation,relative_humidity_2m,dew_point_2m,apparent_temperature,pressure_msl,surface_pressure,rain,snowfall,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,shortwave_radiation,direct_radiation,direct_normal_irradiance,diffuse_radiation,global_tilted_irradiance,sunshine_duration,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,et0_fao_evapotranspiration,weather_code,snow_depth,vapour_pressure_deficit,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,date
2013-01-29 05:00:00,44,12058.0,11285.0,2013-01-29 05:00:00,5.2,0.2,73,0.7,-0.1,1018.5,1000.9,0.2,0.0,100,66,98,93,0.0,0.0,0.0,0.0,0.0,0.0,22.2,39.1,200,206,47.2,0.03,51,0.02,0.24,2.1,0.507,2013-01-29
2013-01-29 05:00:00,52,6470.0,3818.0,2013-01-29 05:00:00,10.2,0.0,87,8.1,5.2,1007.4,1004.1,0.0,0.0,100,90,100,100,0.0,0.0,0.0,0.0,0.0,0.0,31.5,50.9,237,239,61.2,0.02,3,0.0,0.16,5.7,0.423,2013-01-29
2013-01-29 05:00:00,53,5371.0,2565.0,2013-01-29 05:00:00,8.9,0.2,86,6.8,4.2,1013.7,1002.2,0.2,0.0,100,100,91,99,0.0,0.0,0.0,0.0,0.0,0.0,27.0,44.3,225,228,53.6,0.02,51,0.01,0.16,5.5,0.423,2013-01-29
2013-01-29 05:00:00,75,11150.0,6189.0,2013-01-29 05:00:00,5.7,0.0,89,4.0,2.6,1024.3,1022.3,0.0,0.0,96,1,7,95,0.0,0.0,0.0,0.0,0.0,0.0,11.5,25.4,194,201,17.6,0.0,3,0.0,0.1,5.9,0.367,2013-01-29
2013-01-29 05:00:00,76,10077.0,5027.0,2013-01-29 05:00:00,1.5,0.0,97,1.1,-1.2,1026.2,1006.9,0.0,0.0,100,0,2,100,0.0,0.0,0.0,0.0,0.0,0.0,4.7,3.7,176,191,9.0,0.0,3,0.0,0.02,3.6,0.406,2013-01-29
2013-01-29 05:00:00,84,18440.0,11535.0,2013-01-29 05:00:00,0.7,0.0,92,-0.4,-2.3,1026.2,1003.0,0.0,0.0,99,62,87,95,0.0,0.0,0.0,0.0,0.0,0.0,6.2,16.1,159,164,15.5,0.0,3,0.01,0.05,1.0,0.411,2013-01-29
2013-01-29 05:00:00,93,11238.0,6002.0,2013-01-29 05:00:00,3.0,0.0,83,0.4,-0.4,1024.8,1024.0,0.0,0.0,78,0,1,77,0.0,0.0,0.0,0.0,0.0,0.0,9.3,23.0,332,328,21.2,0.0,2,0.0,0.13,4.6,0.38,2013-01-29
2013-01-29 06:00:00,11,17688.0,3517.0,2013-01-29 06:00:00,9.9,0.2,86,7.7,5.3,1014.3,1009.9,0.2,0.0,100,100,100,97,0.0,0.0,0.0,0.0,0.0,0.0,27.6,45.4,229,232,50.4,0.02,51,0.0,0.17,6.7,0.417,2013-01-29
2013-01-29 06:00:00,24,5137.0,3667.0,2013-01-29 06:00:00,11.1,0.0,87,9.0,6.6,1010.4,1007.9,0.0,0.0,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0,29.3,47.4,225,227,55.8,0.02,3,0.0,0.18,8.3,0.41,2013-01-29
2013-01-29 06:00:00,27,5822.0,5515.0,2013-01-29 06:00:00,10.6,0.0,88,8.7,6.4,1010.8,1008.9,0.0,0.0,100,100,96,100,0.0,0.0,0.0,0.0,0.0,0.0,26.5,43.7,227,229,52.6,0.02,3,0.0,0.15,7.7,0.405,2013-01-29
2013-01-29 06:00:00,28,7446.0,6610.0,2013-01-29 06:00:00,9.8,0.0,80,6.5,4.8,1016.8,1002.8,0.0,0.0,100,100,94,99,0.0,0.0,0.0,0.0,0.0,0.0,28.3,46.2,228,230,50.8,0.03,3,0.0,0.24,7.0,0.41,2013-01-29
2013-01-29 06:00:00,32,13472.0,13226.0,2013-01-29 06:00:00,4.7,0.0,89,3.0,-0.1,1021.6,990.8,0.0,0.0,100,99,49,92,0.0,0.0,0.0,0.0,0.0,0.0,21.7,36.9,201,204,42.8,0.01,3,0.01,0.09,2.7,0.407,2013-01-29
2013-01-29 06:00:00,44,12554.0,13180.0,2013-01-29 06:00:00,5.3,0.3,78,1.8,0.2,1018.3,1000.7,0.3,0.0,100,93,99,98,0.0,0.0,0.0,0.0,0.0,0.0,22.2,38.8,205,209,47.5,0.03,51,0.02,0.2,2.2,0.509,2013-01-29
2013-01-29 06:00:00,52,6982.0,4813.0,2013-01-29 06:00:00,10.2,0.0,87,8.2,5.4,1006.7,1003.4,0.0,0.0,100,99,10,59,0.0,0.0,0.0,0.0,0.0,0.0,29.7,48.5,232,234,59.8,0.02,3,0.0,0.16,5.9,0.422,2013-01-29
2013-01-29 06:00:00,53,5658.0,3197.0,2013-01-29 06:00:00,9.1,0.2,88,7.2,4.4,1013.6,1002.1,0.2,0.0,100,100,96,98,0.0,0.0,0.0,0.0,0.0,0.0,26.8,44.0,228,230,52.6,0.01,51,0.01,0.14,5.6,0.422,2013-01-29
2013-01-29 06:00:00,75,11545.0,7800.0,2013-01-29 06:00:00,5.3,0.0,88,3.4,2.2,1024.2,1022.2,0.0,0.0,79,2,3,77,0.0,0.0,0.0,0.0,0.0,0.0,10.8,25.0,195,205,16.6,0.0,2,0.0,0.11,5.6,0.367,2013-01-29
2013-01-29 06:00:00,76,10450.0,6282.0,2013-01-29 06:00:00,1.2,0.0,97,0.8,-1.6,1025.9,1006.6,0.0,0.0,87,0,6,87,0.0,0.0,0.0,0.0,0.0,0.0,5.4,7.2,160,143,10.1,0.0,3,0.0,0.02,3.3,0.406,2013-01-29
2013-01-29 06:00:00,84,19070.0,13497.0,2013-01-29 06:00:00,1.4,0.0,92,0.2,-1.8,1025.8,1002.6,0.0,0.0,99,61,18,98,0.0,0.0,0.0,0.0,0.0,0.0,8.2,18.8,165,168,16.2,0.0,3,0.01,0.06,1.0,0.411,2013-01-29
2013-01-29 06:00:00,93,11754.0,6872.0,2013-01-29 06:00:00,2.6,0.0,84,0.1,-0.8,1024.9,1024.1,0.0,0.0,75,0,0,73,0.0,0.0,0.0,0.0,0.0,0.0,9.0,22.2,344,335,20.5,0.0,2,0.0,0.12,4.3,0.38,2013-01-29
2013-01-29 07:00:00,11,19954.0,3482.0,2013-01-29 07:00:00,9.9,0.0,86,7.7,5.4,1014.0,1009.6,0.0,0.0,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0,27.2,44.8,223,226,51.8,0.02,3,0.0,0.17,6.7,0.416,2013-01-29
2013-01-29 07:00:00,24,5757.0,3702.0,2013-01-29 07:00:00,11.3,0.0,86,9.1,6.8,1010.2,1007.7,0.0,0.0,100,100,92,97,0.0,0.0,0.0,0.0,0.0,0.0,29.5,48.1,225,227,55.8,0.02,3,0.0,0.18,8.4,0.41,2013-01-29
2013-01-29 07:00:00,27,6478.0,5475.0,2013-01-29 07:00:00,10.7,0.0,88,8.8,6.5,1010.5,1008.6,0.0,0.0,100,100,98,100,0.0,0.0,0.0,0.0,0.0,0.0,26.5,43.6,225,227,52.6,0.02,3,0.0,0.16,7.8,0.404,2013-01-29
2013-01-29 07:00:00,28,8152.0,6638.0,2013-01-29 07:00:00,9.9,0.0,81,6.8,4.9,1016.7,1002.7,0.0,0.0,100,100,100,87,0.0,0.0,0.0,0.0,0.0,0.0,28.8,47.1,222,225,51.5,0.03,3,0.0,0.24,7.1,0.41,2013-01-29
2013-01-29 07:00:00,32,14708.0,13169.0,2013-01-29 07:00:00,5.0,0.0,89,3.4,0.3,1021.8,991.0,0.0,0.0,100,100,12,93,0.0,0.0,0.0,0.0,0.0,0.0,21.4,36.6,205,208,43.2,0.01,3,0.01,0.1,2.9,0.407,2013-01-29
2013-01-29 07:00:00,44,13834.0,13584.0,2013-01-29 07:00:00,5.2,1.2,85,2.9,0.4,1018.2,1000.6,1.2,0.0,100,95,90,97,0.0,0.0,0.0,0.0,0.0,0.0,21.6,37.9,208,212,52.6,0.01,55,0.02,0.13,2.3,0.52,2013-01-29
2013-01-29 07:00:00,52,8004.0,4908.0,2013-01-29 07:00:00,10.1,0.2,90,8.5,5.6,1006.8,1003.5,0.2,0.0,100,100,99,76,0.0,0.0,0.0,0.0,0.0,0.0,27.9,46.0,231,233,57.2,0.01,51,0.0,0.13,6.0,0.422,2013-01-29
2013-01-29 07:00:00,53,6398.0,3222.0,2013-01-29 07:00:00,9.2,0.0,88,7.3,4.3,1013.0,1001.6,0.0,0.0,100,100,49,100,0.0,0.0,0.0,0.0,0.0,0.0,28.5,46.4,224,227,53.6,0.02,3,0.0,0.14,5.7,0.421,2013-01-29
2013-01-29 07:00:00,75,12934.0,8029.0,2013-01-29 07:00:00,4.7,0.0,88,2.9,1.5,1024.6,1022.6,0.0,0.0,84,1,31,76,0.0,0.0,0.0,0.0,0.0,0.0,10.8,24.5,195,206,15.5,0.0,3,0.0,0.1,5.2,0.367,2013-01-29
2013-01-29 07:00:00,76,11685.0,6286.0,2013-01-29 07:00:00,1.3,0.0,98,1.0,-1.5,1026.3,1007.0,0.0,0.0,84,0,14,83,0.0,0.0,0.0,0.0,0.0,0.0,5.6,10.5,153,131,11.2,0.0,3,0.0,0.02,3.2,0.405,2013-01-29
2013-01-29 07:00:00,84,20397.0,13856.0,2013-01-29 07:00:00,2.0,0.0,91,0.7,-1.1,1025.3,1002.2,0.0,0.0,100,53,12,100,0.0,0.0,0.0,0.0,0.0,0.0,7.7,19.6,169,167,17.6,0.0,3,0.01,0.06,1.1,0.41,2013-01-29
2013-01-29 07:00:00,93,12811.0,7295.0,2013-01-29 07:00:00,2.4,0.0,83,-0.2,-1.1,1025.3,1024.5,0.0,0.0,37,0,1,35,0.0,0.0,0.0,0.0,0.0,0.0,9.3,22.8,347,339,21.6,0.0,1,0.0,0.13,4.0,0.379,2013-01-29
2013-01-29 08:00:00,11,23025.0,3473.0,2013-01-29 08:00:00,10.1,0.0,86,7.9,5.3,1013.6,1009.2,0.0,0.0,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0,29.0,47.3,223,225,55.1,0.02,3,0.0,0.17,6.8,0.415,2013-01-29
2013-01-29 08:00:00,24,6290.0,3568.0,2013-01-29 08:00:00,11.3,0.0,87,9.3,6.8,1010.1,1007.6,0.0,0.0,100,100,96,100,0.0,0.0,0.0,0.0,0.0,0.0,29.8,48.4,225,227,55.8,0.02,3,0.0,0.17,8.5,0.41,2013-01-29
2013-01-29 08:00:00,27,7025.0,5271.0,2013-01-29 08:00:00,10.9,0.0,87,8.9,6.7,1010.3,1008.4,0.0,0.0,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0,26.7,44.3,226,228,52.6,0.02,3,0.0,0.16,8.0,0.404,2013-01-29
2013-01-29 08:00:00,28,8777.0,6441.0,2013-01-29 08:00:00,10.0,0.0,81,6.9,4.7,1016.2,1002.2,0.0,0.0,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0,31.1,49.9,222,224,54.4,0.04,3,0.0,0.24,7.2,0.409,2013-01-29
2013-01-29 08:00:00,32,15704.0,12383.0,2013-01-29 08:00:00,5.3,0.0,89,3.6,0.7,1021.5,990.7,0.0,0.0,100,100,61,100,0.0,0.0,0.0,0.0,0.0,0.0,21.3,36.7,204,207,42.5,0.01,3,0.01,0.1,3.0,0.407,2013-01-29
2013-01-29 08:00:00,44,14660.0,13647.0,2013-01-29 08:00:00,5.4,1.2,87,3.3,0.6,1017.8,1000.3,1.2,0.0,100,88,86,96,0.0,0.0,0.0,0.0,0.0,0.0,21.9,39.2,207,212,43.6,0.01,55,0.02,0.12,2.4,0.46,2013-01-29
2013-01-29 08:00:00,52,8994.0,4718.0,2013-01-29 08:00:00,10.0,0.5,92,8.7,5.7,1006.6,1003.3,0.5,0.0,100,100,98,94,0.0,0.0,0.0,0.0,0.0,0.0,27.2,44.3,231,234,50.8,0.01,53,0.0,0.1,6.1,0.426,2013-01-29
2013-01-29 08:00:00,53,7082.0,3073.0,2013-01-29 08:00:00,9.2,0.0,88,7.3,4.3,1012.3,1000.9,0.0,0.0,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0,28.8,46.9,224,227,55.1,0.02,3,0.0,0.14,5.9,0.42,2013-01-29
2013-01-29 08:00:00,75,14188.0,7727.0,2013-01-29 08:00:00,4.9,0.0,86,2.8,1.5,1024.4,1022.4,0.0,0.0,94,2,29,91,0.0,0.0,0.0,0.0,0.0,0.0,12.1,26.3,190,203,18.4,0.0,3,0.0,0.12,5.1,0.366,2013-01-29
2013-01-29 08:00:00,76,12770.0,5905.0,2013-01-29 08:00:00,1.4,0.0,98,1.0,-1.6,1026.4,1007.1,0.0,0.0,69,0,0,69,0.0,0.0,0.0,0.0,0.0,0.0,6.7,13.3,164,142,11.2,0.0,2,0.0,0.02,3.1,0.405,2013-01-29
2013-01-29 08:00:00,84,21544.0,13312.0,2013-01-29 08:00:00,2.0,0.0,92,0.9,-0.9,1025.4,1002.3,0.0,0.0,100,58,9,100,0.0,0.0,0.0,0.0,0.0,0.0,6.5,17.0,183,184,17.3,0.0,3,0.01,0.06,1.1,0.41,2013-01-29
2013-01-29 08:00:00,93,13403.0,7197.0,2013-01-29 08:00:00,2.4,0.0,81,-0.5,-0.9,1024.5,1023.7,0.0,0.0,14,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,7.2,19.0,354,341,21.2,0.0,0,0.0,0.14,3.9,0.379,2013-01-29
2013-01-29 09:00:00,11,23677.0,3462.0,2013-01-29 09:00:00,10.0,0.0,90,8.5,5.1,1013.7,1009.3,0.0,0.0,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0,30.8,50.1,224,225,57.6,0.01,3,0.0,0.12,7.0,0.414,2013-01-29
2013-01-29 09:00:00,24,6205.0,3493.0,2013-01-29 09:00:00,11.2,0.7,90,9.7,6.8,1010.1,1007.6,0.7,0.0,100,100,97,100,0.0,0.0,0.0,0.0,0.0,0.0,30.0,48.4,224,226,61.6,0.01,53,0.0,0.13,8.6,0.413,2013-01-29
2013-01-29 09:00:00,27,7032.0,5109.0,2013-01-29 09:00:00,10.6,0.5,92,9.4,6.3,1010.1,1008.2,0.5,0.0,100,100,97,100,0.0,0.0,0.0,0.0,0.0,0.0,27.8,45.3,223,226,62.3,0.01,53,0.0,0.1,8.0,0.41,2013-01-29
2013-01-29 09:00:00,28,8870.0,6338.0,2013-01-29 09:00:00,9.7,0.1,82,6.8,4.3,1016.5,1002.5,0.1,0.0,100,100,100,98,0.0,0.0,0.0,0.0,0.0,0.0,31.8,51.2,224,225,58.7,0.03,51,0.0,0.22,7.2,0.41,2013-01-29
2013-01-29 09:00:00,32,15727.0,11860.0,2013-01-29 09:00:00,5.9,0.0,92,4.7,1.4,1021.5,990.8,0.0,0.0,100,100,94,97,0.0,0.0,0.0,0.0,0.0,0.0,22.3,37.7,203,205,43.6,0.0,3,0.01,0.08,3.4,0.407,2013-01-29
2013-01-29 09:00:00,44,14620.0,13735.0,2013-01-29 09:00:00,6.0,1.0,88,4.1,1.2,1017.6,1000.1,1.0,0.0,100,89,74,93,0.0,0.0,0.0,0.0,0.0,0.0,22.9,39.6,208,212,48.2,0.01,55,0.02,0.12,2.6,0.411,2013-01-29
2013-01-29 09:00:00,52,9051.0,4563.0,2013-01-29 09:00:00,10.0,0.5,92,8.8,5.8,1006.7,1003.4,0.5,0.0,100,100,99,100,0.0,0.0,0.0,0.0,0.0,0.0,26.7,44.4,233,235,52.6,0.01,53,0.0,0.1,6.2,0.43,2013-01-29
2013-01-29 09:00:00,53,7299.0,2978.0,2013-01-29 09:00:00,9.3,0.0,92,8.0,4.5,1012.9,1001.5,0.0,0.0,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0,29.0,47.2,226,228,54.4,0.01,3,0.0,0.1,6.1,0.419,2013-01-29
2013-01-29 09:00:00,75,14390.0,7322.0,2013-01-29 09:00:00,6.0,0.0,84,3.5,2.6,1024.1,1022.1,0.0,0.0,98,3,29,97,0.0,0.0,0.0,0.0,0.0,0.0,13.4,27.9,185,195,24.8,0.01,3,0.0,0.15,5.3,0.366,2013-01-29
2013-01-29 09:00:00,76,12728.0,5448.0,2013-01-29 09:00:00,1.3,0.0,97,0.9,-1.8,1026.4,1007.1,0.0,0.0,77,0,0,77,0.0,0.0,0.0,0.0,0.0,0.0,7.6,16.3,175,158,12.6,0.0,2,0.0,0.02,2.8,0.405,2013-01-29
2013-01-29 09:00:00,84,21507.0,12505.0,2013-01-29 09:00:00,2.9,0.0,92,1.8,0.1,1025.4,1002.4,0.0,0.0,95,72,9,86,0.0,0.0,0.0,0.0,0.0,0.0,6.9,17.3,174,185,16.2,0.0,3,0.01,0.06,1.2,0.409,2013-01-29
2013-01-29 09:00:00,93,13480.0,6712.0,2013-01-29 09:00:00,1.9,0.0,88,0.2,-1.3,1024.9,1024.1,0.0,0.0,46,0,0,45,0.0,0.0,0.0,0.0,0.0,0.0,7.7,20.3,349,337,15.8,0.0,1,0.0,0.08,3.7,0.379,2013-01-29
2013-01-29 10:00:00,11,23895.0,3388.0,2013-01-29 10:00:00,10.1,0.1,89,8.4,5.0,1013.8,1009.4,0.1,0.0,100,100,92,100,1.0,0.0,0.0,1.0,1.0,0.0,31.8,51.4,224,226,59.0,0.03,51,0.0,0.13,7.1,0.413,2013-01-29
2013-01-29 10:00:00,24,6095.0,3527.0,2013-01-29 10:00:00,11.2,0.2,91,9.9,7.0,1010.5,1008.0,0.2,0.0,100,100,100,98,1.0,0.0,0.0,1.0,1.0,0.0,29.3,46.8,222,224,55.1,0.03,51,0.0,0.11,8.6,0.413,2013-01-29
2013-01-29 10:00:00,27,7001.0,4999.0,2013-01-29 10:00:00,10.5,0.4,94,9.5,6.2,1010.4,1008.5,0.4,0.0,100,100,98,99,0.0,0.0,0.0,0.0,0.0,0.0,28.5,46.6,225,227,51.8,0.02,51,0.0,0.08,8.0,0.414,2013-01-29
2013-01-29 10:00:00,28,8860.0,6238.0,2013-01-29 10:00:00,9.5,0.0,80,6.2,3.8,1016.7,1002.7,0.0,0.0,100,100,98,100,1.0,0.0,0.0,1.0,1.0,0.0,32.4,51.9,222,224,59.4,0.05,3,0.0,0.24,7.1,0.41,2013-01-29
2013-01-29 10:00:00,32,15552.0,11704.0,2013-01-29 10:00:00,6.1,0.2,91,4.8,1.4,1021.5,990.8,0.2,0.0,100,100,99,100,4.0,0.0,0.0,4.0,4.0,0.0,23.4,39.1,205,207,45.7,0.02,51,0.01,0.08,3.6,0.409,2013-01-29
2013-01-29 10:00:00,44,14924.0,13615.0,2013-01-29 10:00:00,6.4,0.8,87,4.4,1.6,1017.7,1000.2,0.8,0.0,100,93,73,94,3.0,0.0,0.0,3.0,3.0,0.0,23.2,39.9,210,214,47.2,0.03,53,0.02,0.12,2.9,0.429,2013-01-29
2013-01-29 10:00:00,52,9012.0,4457.0,2013-01-29 10:00:00,10.2,0.7,92,8.9,6.0,1007.2,1003.9,0.7,0.0,100,100,99,99,0.0,0.0,0.0,0.0,0.0,0.0,26.5,43.8,233,236,49.3,0.02,53,0.0,0.1,6.3,0.433,2013-01-29
2013-01-29 10:00:00,53,7215.0,2906.0,2013-01-29 10:00:00,9.4,0.2,91,8.0,4.6,1013.1,1001.7,0.2,0.0,100,100,100,99,1.0,0.0,0.0,1.0,1.0,0.0,29.8,48.4,225,227,55.8,0.03,51,0.0,0.11,6.2,0.419,2013-01-29
2013-01-29 10:00:00,75,14399.0,6999.0,2013-01-29 10:00:00,6.4,0.0,83,3.7,3.0,1024.6,1022.6,0.0,0.0,85,20,20,80,9.0,1.0,13.0,8.0,9.0,0.0,13.1,26.9,188,196,25.2,0.02,3,0.0,0.17,5.6,0.365,2013-01-29
2013-01-29 10:00:00,76,12657.0,5036.0,2013-01-29 10:00:00,1.6,0.0,97,1.2,-1.4,1026.4,1007.1,0.0,0.0,97,1,0,97,23.0,10.0,106.8,13.0,23.0,361.96,7.2,15.2,186,173,12.2,0.0,3,0.0,0.02,2.9,0.404,2013-01-29
2013-01-29 10:00:00,84,21646.0,11740.0,2013-01-29 10:00:00,3.6,0.0,93,2.5,0.7,1025.4,1002.4,0.0,0.0,96,46,6,93,22.0,6.0,59.6,16.0,22.0,0.0,8.4,18.4,173,181,18.4,0.01,3,0.01,0.06,1.3,0.409,2013-01-29
2013-01-29 10:00:00,93,13382.0,6271.0,2013-01-29 10:00:00,2.7,0.0,87,0.7,-0.7,1025.2,1024.4,0.0,0.0,75,0,0,75,44.0,24.0,206.9,20.0,44.0,1926.86,9.4,18.9,358,342,16.2,0.01,2,0.0,0.1,4.0,0.379,2013-01-29
2013-01-29 11:00:00,11,24150.0,3384.0,2013-01-29 11:00:00,9.9,0.5,91,8.4,4.6,1013.9,1009.5,0.5,0.0,100,100,100,100,12.0,0.0,0.0,12.0,12.0,0.0,33.3,53.7,225,227,60.8,0.03,53,0.0,0.11,7.2,0.424,2013-01-29
2013-01-29 11:00:00,24,6126.0,3553.0,2013-01-29 11:00:00,11.3,0.4,93,10.2,7.3,1010.7,1008.2,0.4,0.0,100,99,100,83,13.0,0.0,0.0,13.0,13.0,0.0,27.9,44.9,218,220,52.6,0.03,51,0.0,0.09,8.7,0.418,2013-01-29
2013-01-29 11:00:00,27,7021.0,4943.0,2013-01-29 11:00:00,10.6,0.1,94,9.7,6.4,1010.7,1008.8,0.1,0.0,100,100,98,97,10.0,0.0,0.0,10.0,10.0,0.0,28.5,46.1,226,228,52.2,0.02,51,0.0,0.08,8.1,0.413,2013-01-29
2013-01-29 11:00:00,28,8849.0,6226.0,2013-01-29 11:00:00,9.4,0.0,78,5.8,3.6,1016.9,1002.9,0.0,0.0,100,100,100,100,12.0,0.0,0.0,12.0,12.0,0.0,32.9,52.7,223,224,61.6,0.06,3,0.0,0.26,7.1,0.409,2013-01-29
2013-01-29 11:00:00,32,15569.0,11806.0,2013-01-29 11:00:00,6.4,0.0,91,5.0,1.8,1021.5,990.8,0.0,0.0,100,100,100,100,13.0,2.0,11.0,11.0,13.0,0.0,22.5,38.2,207,209,46.1,0.03,3,0.0,0.09,3.8,0.409,2013-01-29
2013-01-29 11:00:00,44,15046.0,13582.0,2013-01-29 11:00:00,6.5,0.9,88,4.7,1.8,1017.5,1000.0,0.9,0.0,100,98,98,100,14.0,2.0,10.5,12.0,14.0,0.0,23.4,40.1,211,214,56.2,0.03,53,0.01,0.12,3.0,0.446,2013-01-29
2013-01-29 11:00:00,52,9021.0,4381.0,2013-01-29 11:00:00,10.3,1.2,92,9.0,6.2,1007.3,1004.0,1.2,0.0,100,100,88,99,6.0,0.0,0.0,6.0,6.0,0.0,26.4,43.6,232,235,52.2,0.03,55,0.0,0.1,6.5,0.437,2013-01-29
2013-01-29 11:00:00,53,7160.0,2874.0,2013-01-29 11:00:00,9.4,0.5,91,8.1,4.5,1013.0,1001.6,0.5,0.0,100,100,98,100,5.0,0.0,0.0,5.0,5.0,0.0,30.0,48.6,224,226,59.0,0.03,53,0.0,0.1,6.3,0.424,2013-01-29
2013-01-29 11:00:00,75,14373.0,6692.0,2013-01-29 11:00:00,7.6,0.0,79,4.1,4.3,1024.8,1022.8,0.0,0.0,99,88,89,96,62.0,9.0,57.2,53.0,62.0,0.0,13.0,25.0,186,195,23.4,0.04,3,0.0,0.22,6.3,0.365,2013-01-29
2013-01-29 11:00:00,76,12343.0,5087.0,2013-01-29 11:00:00,5.1,0.0,92,3.9,2.7,1026.4,1007.3,0.0,0.0,97,0,4,97,132.0,63.0,332.0,69.0,132.0,3600.0,6.5,12.3,183,183,13.7,0.04,3,0.0,0.07,4.5,0.404,2013-01-29
2013-01-29 11:00:00,84,21389.0,11572.0,2013-01-29 11:00:00,5.2,0.0,91,3.9,2.5,1025.4,1002.6,0.0,0.0,95,24,54,93,117.0,46.0,232.2,71.0,117.0,3600.0,8.7,17.3,173,181,19.4,0.04,3,0.01,0.08,1.9,0.409,2013-01-29
2013-01-29 11:00:00,93,13123.0,5966.0,2013-01-29 11:00:00,5.8,0.0,76,1.8,2.8,1025.6,1024.8,0.0,0.0,53,0,0,52,174.0,114.0,494.3,60.0,174.0,3600.0,7.8,15.4,347,339,17.6,0.06,2,0.0,0.22,5.6,0.378,2013-01-29
2013-01-29 12:00:00,11,24302.0,3403.0,2013-01-29 12:00:00,9.9,0.2,91,8.4,5.0,1014.5,1010.1,0.2,0.0,100,100,96,99,18.0,0.0,0.0,18.0,18.0,0.0,30.3,49.0,227,230,61.6,0.03,51,0.0,0.11,7.2,0.422,2013-01-29
2013-01-29 12:00:00,24,6288.0,3444.0,2013-01-29 12:00:00,11.6,0.4,94,10.6,7.6,1011.0,1008.5,0.4,0.0,100,100,97,87,26.0,0.0,0.0,26.0,26.0,0.0,28.4,44.8,216,219,50.0,0.03,51,0.0,0.09,8.9,0.42,2013-01-29
2013-01-29 12:00:00,27,7042.0,4841.0,2013-01-29 12:00:00,10.8,0.2,94,9.8,6.8,1011.0,1009.1,0.2,0.0,100,100,100,100,24.0,0.0,0.0,24.0,24.0,0.0,27.0,43.5,224,226,52.2,0.03,51,0.0,0.08,8.2,0.414,2013-01-29
2013-01-29 12:00:00,28,8934.0,6088.0,2013-01-29 12:00:00,9.3,0.1,79,5.8,3.6,1017.3,1003.3,0.1,0.0,100,100,99,96,19.0,0.0,0.0,19.0,19.0,0.0,32.1,51.2,226,228,61.9,0.06,51,0.0,0.25,7.2,0.409,2013-01-29
2013-01-29 12:00:00,32,15802.0,11574.0,2013-01-29 12:00:00,6.8,0.0,89,5.1,2.6,1021.3,990.7,0.0,0.0,100,100,92,100,29.0,0.0,0.0,29.0,29.0,0.0,20.7,35.8,215,219,45.7,0.03,3,0.0,0.11,4.0,0.409,2013-01-29
2013-01-29 12:00:00,44,15316.0,13314.0,2013-01-29 12:00:00,6.8,0.4,88,4.9,2.5,1017.3,999.8,0.4,0.0,100,95,95,98,27.0,3.0,10.1,24.0,27.0,0.0,20.9,36.0,209,214,50.4,0.03,51,0.01,0.12,3.3,0.456,2013-01-29
2013-01-29 12:00:00,52,8966.0,4194.0,2013-01-29 12:00:00,10.4,1.0,93,9.2,7.1,1007.9,1004.6,1.0,0.0,100,100,98,99,14.0,0.0,0.0,14.0,14.0,0.0,21.5,36.2,230,235,51.1,0.03,55,0.0,0.09,6.7,0.43,2013-01-29
2013-01-29 12:00:00,53,7228.0,2769.0,2013-01-29 12:00:00,9.4,0.8,91,8.1,5.0,1013.8,1002.4,0.8,0.0,100,100,100,98,19.0,0.0,0.0,19.0,19.0,0.0,27.1,44.4,229,233,65.5,0.03,53,0.0,0.1,6.4,0.431,2013-01-29
2013-01-29 12:00:00,75,14233.0,6271.0,2013-01-29 12:00:00,8.9,0.0,73,4.4,6.0,1024.7,1022.7,0.0,0.0,100,98,97,94,96.0,39.0,134.6,57.0,96.0,2236.64,11.0,21.9,191,200,24.1,0.07,3,0.0,0.3,7.2,0.365,2013-01-29
2013-01-29 12:00:00,76,12134.0,4708.0,2013-01-29 12:00:00,8.3,0.0,83,5.5,6.5,1026.6,1007.7,0.0,0.0,89,0,43,84,231.0,98.0,305.6,133.0,231.0,3600.0,4.3,8.9,204,207,13.3,0.09,3,0.0,0.19,6.8,0.403,2013-01-29
2013-01-29 12:00:00,84,21605.0,10992.0,2013-01-29 12:00:00,7.3,0.0,86,5.1,4.9,1025.1,1002.4,0.0,0.0,96,13,81,89,175.0,64.0,201.8,111.0,175.0,3600.0,8.1,14.1,159,174,19.8,0.07,3,0.01,0.14,3.4,0.409,2013-01-29
